generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_earth  (centrifugal term included)
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue        9999999.0000
       weighted_mean      9.7827218E+05 mgal
            maxvalue      9.7879470E+05 mgal
            minvalue      9.7784516E+05 mgal
         signal_wrms      1.9344986E+02 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_earth
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           327.4000     -6.4000       0.00   978093.281783599756
           327.5000     -6.4000       0.00   978094.613938172581
           327.6000     -6.4000       0.00   978093.716867197189
           327.7000     -6.4000       0.00   978093.948326080223
           327.8000     -6.4000       0.00   978094.244920522207
           327.9000     -6.4000       0.00   978092.478087096126
           328.0000     -6.4000       0.00   978091.227543120156
           328.1000     -6.4000       0.00   978091.929534068448
           328.2000     -6.4000       0.00   978092.868556567468
           328.3000     -6.4000       0.00   978088.508124016807
           328.4000     -6.4000       0.00   978086.912288523396
           328.5000     -6.4000       0.00   978091.530274933320
           328.6000     -6.4000       0.00   978086.343299073284
           328.7000     -6.4000       0.00   978087.637703304878
           328.8000     -6.4000       0.00   978090.999239674537
           328.9000     -6.4000       0.00   978088.130342623102
           329.0000     -6.4000       0.00   978085.198225192144
           319.0000     -6.5000     665.00   977917.994043249404
           319.1000     -6.5000     722.00   977906.634065759717
           319.2000     -6.5000     796.00   977896.440889202640
           319.3000     -6.5000     636.00   977923.419983043335
           319.4000     -6.5000     475.00   977966.205526579870
           319.5000     -6.5000     467.00   977965.786603268585
           319.6000     -6.5000     447.00   977970.380652621039
           319.7000     -6.5000     518.00   977952.098826003377
           319.8000     -6.5000     445.00   977974.702298151562
           319.9000     -6.5000     410.00   977979.724446553271
           320.0000     -6.5000     343.00   977997.684185309685
           320.1000     -6.5000     438.00   977964.613160405890
           320.2000     -6.5000     354.00   977992.288246518932
           320.3000     -6.5000     311.00   977992.152229203028
           320.4000     -6.5000     317.00   977991.072921145707
           320.5000     -6.5000     289.00   977998.536614471581
           320.6000     -6.5000     254.00   978004.152465665480
           320.7000     -6.5000     254.00   978002.074749539024
           320.8000     -6.5000     275.00   977993.869723927695
           320.9000     -6.5000     261.00   977999.330325157614
           321.0000     -6.5000     224.00   978012.573159668129
           321.1000     -6.5000     192.00   978027.262858460308
           321.2000     -6.5000     235.00   978025.976024252363
           321.3000     -6.5000     377.00   977988.548591197701
           321.4000     -6.5000     484.00   977970.497842278215
           321.5000     -6.5000     339.00   978003.340568422922
           321.6000     -6.5000     333.00   978006.055962420884
           321.7000     -6.5000     441.00   977979.001382368733
           321.8000     -6.5000     356.00   978004.568306805799
           321.9000     -6.5000     441.00   977981.700620120973
           322.0000     -6.5000     314.00   978012.508451168309
           322.1000     -6.5000     290.00   978010.768692507991
           322.2000     -6.5000     277.00   978013.485722154961
           322.3000     -6.5000     206.00   978027.823094427935
           322.4000     -6.5000     200.00   978026.457760145888
           322.5000     -6.5000     154.00   978039.787666495773
           322.6000     -6.5000     164.00   978042.389069645433
           322.7000     -6.5000     174.00   978046.993554310757
           322.8000     -6.5000     189.00   978043.856876585050
           322.9000     -6.5000     181.00   978046.680407835986
           323.0000     -6.5000     183.00   978055.174651968409
           323.1000     -6.5000     218.00   978048.735271911835
           323.2000     -6.5000     243.00   978042.999490285292
           323.3000     -6.5000     260.00   978037.616263473406
           323.4000     -6.5000     349.00   978028.136531097814
           323.5000     -6.5000     468.00   978002.258527149213
           323.6000     -6.5000     464.00   977994.861689696787
           323.7000     -6.5000     538.00   977977.838160145096
           323.8000     -6.5000     568.00   977977.793700669543
           323.9000     -6.5000     436.00   978003.762461474980
           324.0000     -6.5000     364.00   978023.871243229019
           324.1000     -6.5000     377.00   978015.260152802686
           324.2000     -6.5000     434.00   978012.718039078754
           324.3000     -6.5000     285.00   978047.302906241152
           324.4000     -6.5000     168.00   978064.937377753784
           324.5000     -6.5000     106.00   978077.753906009835
           324.6000     -6.5000     107.00   978082.020185881993
           324.7000     -6.5000      81.00   978092.160350182559
           324.8000     -6.5000     111.00   978086.632644432131
           324.9000     -6.5000      50.00   978101.655648130109
           325.0000     -6.5000      11.00   978112.586591258412
           325.1000     -6.5000       0.00   978125.684865108575
           325.2000     -6.5000       0.00   978175.833221211215
           325.3000     -6.5000       0.00   978142.703380140010
           325.4000     -6.5000       0.00   978090.242242081091
           325.5000     -6.5000       0.00   978076.857750765979
           325.6000     -6.5000       0.00   978080.228862946969
           325.7000     -6.5000       0.00   978086.545376807218
           325.8000     -6.5000       0.00   978115.805194305722
           325.9000     -6.5000       0.00   978129.850652567926
           326.0000     -6.5000       0.00   978108.890286538634
           326.1000     -6.5000       0.00   978069.295108596212
           326.2000     -6.5000       0.00   978057.734481704189
           326.3000     -6.5000       0.00   978064.992331250105
           326.4000     -6.5000       0.00   978071.896182565251
           326.5000     -6.5000       0.00   978074.831670912914
           326.6000     -6.5000       0.00   978089.766622975003
           326.7000     -6.5000       0.00   978097.125393043854
           326.8000     -6.5000       0.00   978086.002951851813
           326.9000     -6.5000       0.00   978086.821619479335
           327.0000     -6.5000       0.00   978085.964617262478
           327.1000     -6.5000       0.00   978086.010668826988
           327.2000     -6.5000       0.00   978090.005593787413
           327.3000     -6.5000       0.00   978087.513397939852
           327.4000     -6.5000       0.00   978091.616856077220
           327.5000     -6.5000       0.00   978090.130179498345
           327.6000     -6.5000       0.00   978095.062281008344
           327.7000     -6.5000       0.00   978094.383760562981
           327.8000     -6.5000       0.00   978091.324882783694
           327.9000     -6.5000       0.00   978095.217642667121
           328.0000     -6.5000       0.00   978091.634641375393
           328.1000     -6.5000       0.00   978094.029664756963
           328.2000     -6.5000       0.00   978093.153988513979
           328.3000     -6.5000       0.00   978092.750863591558
           328.4000     -6.5000       0.00   978090.805032214499
           328.5000     -6.5000       0.00   978093.996545377187
           328.6000     -6.5000       0.00   978089.419177943841
           328.7000     -6.5000       0.00   978090.567809541710
           328.8000     -6.5000       0.00   978091.594266145839
           328.9000     -6.5000       0.00   978090.913638587575
           329.0000     -6.5000       0.00   978088.654988592607
           319.0000     -6.6000     616.00   977937.950895800139
           319.1000     -6.6000     664.00   977929.055914156139
           319.2000     -6.6000     761.00   977907.302626532852
           319.3000     -6.6000     750.00   977911.624344986631
           319.4000     -6.6000     642.00   977934.523875657702
           319.5000     -6.6000     527.00   977964.355674257735
           319.6000     -6.6000     581.00   977941.911017175531
           319.7000     -6.6000     510.00   977968.581186976633
           319.8000     -6.6000     493.00   977967.184405239997
           319.9000     -6.6000     491.00   977970.586796561605
           320.0000     -6.6000     441.00   977976.696413035621
           320.1000     -6.6000     360.00   977990.577881758101
           320.2000     -6.6000     381.00   977983.317278365605
           320.3000     -6.6000     346.00   977991.972862249124
           320.4000     -6.6000     266.00   978008.368827018654
           320.5000     -6.6000     270.00   978007.452031371999
           320.6000     -6.6000     326.00   977991.327927436214
           320.7000     -6.6000     304.00   977998.206048603635
           320.8000     -6.6000     311.00   977991.141162522254
           320.9000     -6.6000     275.00   978001.429843577673
           321.0000     -6.6000     264.00   978007.437975357287
           321.1000     -6.6000     231.00   978020.608944909531
           321.2000     -6.6000     313.00   978004.187841095380
           321.3000     -6.6000     337.00   978000.964670553105
           321.4000     -6.6000     313.00   978003.163483806537
           321.5000     -6.6000     291.00   978005.974107799353
           321.6000     -6.6000     355.00   977994.857341358787
           321.7000     -6.6000     324.00   978006.358292385470
           321.8000     -6.6000     300.00   978011.962950330693
           321.9000     -6.6000     327.00   978003.094554868410
           322.0000     -6.6000     605.00   977929.632117193425
           322.1000     -6.6000     345.00   978004.458421631251
           322.2000     -6.6000     247.00   978023.228709509247
           322.3000     -6.6000     252.00   978019.998033533571
           322.4000     -6.6000     193.00   978028.418609297369
           322.5000     -6.6000     208.00   978029.781128913863
           322.6000     -6.6000     180.00   978043.931903226534
           322.7000     -6.6000     190.00   978041.241440104670
           322.8000     -6.6000     184.00   978046.254241678165
           322.9000     -6.6000     219.00   978036.788543811184
           323.0000     -6.6000     215.00   978043.133955569007
           323.1000     -6.6000     209.00   978046.470771556837
           323.2000     -6.6000     253.00   978035.085641637328
           323.3000     -6.6000     288.00   978031.246738295769
           323.4000     -6.6000     380.00   978013.983571304358
           323.5000     -6.6000     604.00   977962.259768227348
           323.6000     -6.6000     577.00   977970.904489244451
           323.7000     -6.6000     558.00   977973.674979979522
           323.8000     -6.6000     519.00   977984.859911180800
           323.9000     -6.6000     484.00   977997.096711024293
           324.0000     -6.6000     518.00   977990.669704315020
           324.1000     -6.6000     531.00   977984.287216120982
           324.2000     -6.6000     559.00   977980.655736689339
           324.3000     -6.6000     236.00   978063.382224280154
           324.4000     -6.6000     340.00   978024.025403641746
           324.5000     -6.6000     148.00   978064.972829930019
           324.6000     -6.6000     137.00   978068.962995161884
           324.7000     -6.6000     138.00   978078.273120774305
           324.8000     -6.6000     103.00   978094.834199971403
           324.9000     -6.6000      73.00   978094.593408257351
           325.0000     -6.6000      19.00   978112.246330315014
           325.1000     -6.6000       0.00   978141.250697855954
           325.2000     -6.6000       0.00   978164.738080599578
           325.3000     -6.6000       0.00   978159.467682854040
           325.4000     -6.6000       0.00   978111.445756684057
           325.5000     -6.6000       0.00   978081.495905985008
           325.6000     -6.6000       0.00   978078.784067464294
           325.7000     -6.6000       0.00   978086.721434696577
           325.8000     -6.6000       0.00   978081.310787933646
           325.9000     -6.6000       0.00   978077.927255826653
           326.0000     -6.6000       0.00   978072.417287657619
           326.1000     -6.6000       0.00   978060.521528150071
           326.2000     -6.6000       0.00   978061.221793435165
           326.3000     -6.6000       0.00   978066.629094546312
           326.4000     -6.6000       0.00   978071.055244168034
           326.5000     -6.6000       0.00   978071.971121208975
           326.6000     -6.6000       0.00   978082.840026632650
           326.7000     -6.6000       0.00   978086.368806127575
           326.8000     -6.6000       0.00   978083.841687215725
           326.9000     -6.6000       0.00   978081.166958888876
           327.0000     -6.6000       0.00   978085.802921531140
           327.1000     -6.6000       0.00   978088.884558053571
           327.2000     -6.6000       0.00   978091.908054179046
           327.3000     -6.6000       0.00   978104.461529478547
